# Wavelength  (nm), Reflectance (%)
932.000000, 92.817640
933.000000, 92.695500
934.000000, 92.543930
935.000000, 92.344340
936.000000, 92.038250
937.000000, 91.649350
938.000000, 91.192910
939.000000, 90.609860
940.000000, 89.916630
941.000000, 89.193140
942.000000, 88.358030
943.000000, 87.408370
944.000000, 86.437600
945.000000, 85.382330
946.000000, 84.225190
947.000000, 83.067360
948.000000, 81.863070
949.000000, 80.600780
950.000000, 79.325470
951.000000, 78.088470
952.000000, 76.757780
953.000000, 75.483030
954.000000, 74.278260
955.000000, 73.040410
956.000000, 71.851330
957.000000, 70.751710
958.000000, 69.645620
959.000000, 68.606440
960.000000, 67.674060
961.000000, 66.776830
962.000000, 65.936770
963.000000, 65.196300
964.000000, 64.506450
965.000000, 63.865700
966.000000, 63.298590
967.000000, 62.754590
968.000000, 62.245640
969.000000, 61.740850
970.000000, 61.240950
971.000000, 60.676800
972.000000, 60.075390
973.000000, 59.416720
974.000000, 58.633590
975.000000, 57.762220
976.000000, 56.782340
977.000000, 55.673880
978.000000, 54.460200
979.000000, 53.224510
980.000000, 51.905680
981.000000, 50.541690
982.000000, 49.270280
983.000000, 47.977560
984.000000, 46.775600
985.000000, 45.716850
986.000000, 44.776310
987.000000, 43.973730
988.000000, 43.358580
989.000000, 42.935980
990.000000, 42.699090
991.000000, 42.681500
992.000000, 42.854290
993.000000, 43.217310
994.000000, 43.747710
995.000000, 44.413310
996.000000, 45.217000
997.000000, 46.110180
998.000000, 47.026530
999.000000, 47.997430
1000.000000, 49.005030
1001.000000, 49.962960
1002.000000, 50.966100
1003.000000, 51.949770
1004.000000, 52.823370
1005.000000, 53.703570
1006.000000, 54.537190
1007.000000, 55.295810
1008.000000, 55.994550
1009.000000, 56.652550
1010.000000, 57.204170
1011.000000, 57.674180
1012.000000, 58.081210
1013.000000, 58.406380
1014.000000, 58.651550
1015.000000, 58.809000
1016.000000, 58.885160
1017.000000, 58.892810
1018.000000, 58.823440
1019.000000, 58.693350
1020.000000, 58.514050
1021.000000, 58.275750
1022.000000, 57.983110
1023.000000, 57.664990
1024.000000, 57.315630
1025.000000, 56.927540
1026.000000, 56.534780
1027.000000, 56.120470
1028.000000, 55.685140
1029.000000, 55.248250
1030.000000, 54.835810
1031.000000, 54.394760
1032.000000, 53.967870
1033.000000, 53.557150
1034.000000, 53.141370
1035.000000, 52.734280
1036.000000, 52.358830
1037.000000, 51.990460
1038.000000, 51.622130
1039.000000, 51.304240
1040.000000, 50.969020
1041.000000, 50.672750
1042.000000, 50.403020
1043.000000, 50.161900
1044.000000, 49.940000
1045.000000, 49.751030
1046.000000, 49.594500
1047.000000, 49.465740
1048.000000, 49.369750
1049.000000, 49.317760
1050.000000, 49.259820
1051.000000, 49.279610
1052.000000, 49.325600
1053.000000, 49.413910
1054.000000, 49.518870
1055.000000, 49.648180
1056.000000, 49.788280
1057.000000, 49.962810
1058.000000, 50.132800
1059.000000, 50.331150
1060.000000, 50.527330
1061.000000, 50.723570
1062.000000, 50.917530
1063.000000, 51.105420
1064.000000, 51.292630
1065.000000, 51.473260
1066.000000, 51.641210
1067.000000, 51.796540
1068.000000, 51.929280
1069.000000, 52.062520
1070.000000, 52.156140
1071.000000, 52.245460
1072.000000, 52.322710
1073.000000, 52.379230
1074.000000, 52.419780
1075.000000, 52.445790
1076.000000, 52.458000
1077.000000, 52.457440
1078.000000, 52.452660
1079.000000, 52.433490
1080.000000, 52.415040
1081.000000, 52.392850
1082.000000, 52.370180
1083.000000, 52.365490
1084.000000, 52.359010
1085.000000, 52.385410
1086.000000, 52.406340
1087.000000, 52.481170
1088.000000, 52.568720
1089.000000, 52.708970
1090.000000, 52.854960
1091.000000, 53.086760
1092.000000, 53.326890
1093.000000, 53.650110
1094.000000, 53.980480
1095.000000, 54.411480
1096.000000, 54.814520
1097.000000, 55.346830
1098.000000, 55.868970
1099.000000, 56.419770
1100.000000, 57.023220
1101.000000, 57.636320
1102.000000, 58.272220
1103.000000, 58.909000
1104.000000, 59.574200
1105.000000, 60.209100
1106.000000, 60.803060
1107.000000, 61.462320
1108.000000, 62.024910
1109.000000, 62.536630
1110.000000, 63.120130
1111.000000, 63.578840
1112.000000, 63.973610
1113.000000, 64.406970
1114.000000, 64.726470
1115.000000, 64.998840
1116.000000, 65.234920
1117.000000, 65.439210
1118.000000, 65.563170
1119.000000, 65.635310
1120.000000, 65.669330
1121.000000, 65.654640
1122.000000, 65.570360
1123.000000, 65.459390
1124.000000, 65.286770
1125.000000, 65.078020
1126.000000, 64.828660
1127.000000, 64.522350
1128.000000, 64.197580
1129.000000, 63.822080
1130.000000, 63.391420
1131.000000, 62.944090
1132.000000, 62.457020
1133.000000, 61.920150
1134.000000, 61.377750
1135.000000, 60.769020
1136.000000, 60.137620
1137.000000, 59.513630
1138.000000, 58.809260
1139.000000, 58.100350
1140.000000, 57.410610
1141.000000, 56.628600
1142.000000, 55.827760
1143.000000, 55.059900
1144.000000, 54.226350
1145.000000, 53.352970
1146.000000, 52.521590
1147.000000, 51.634830
1148.000000, 50.684870
1149.000000, 49.783530
1150.000000, 48.890780
1151.000000, 47.899280
1152.000000, 46.938890
1153.000000, 46.007980
1154.000000, 44.966730
1155.000000, 43.977560
1156.000000, 43.027870
1157.000000, 42.000060
1158.000000, 40.989870
1159.000000, 40.005230
1160.000000, 38.966910
1161.000000, 37.982590
1162.000000, 37.081370
1163.000000, 36.094820
1164.000000, 35.140300
1165.000000, 34.260150
1166.000000, 33.396210
1167.000000, 32.551400
1168.000000, 31.772780
1169.000000, 31.022010
1170.000000, 30.323830
1171.000000, 29.687240
1172.000000, 29.110670
1173.000000, 28.558080
1174.000000, 28.078690
1175.000000, 27.670090
1176.000000, 27.316190
1177.000000, 27.013840
1178.000000, 26.781520
1179.000000, 26.581170
1180.000000, 26.447900
1181.000000, 26.357340
1182.000000, 26.326440
1183.000000, 26.329120
1184.000000, 26.361690
1185.000000, 26.438510
1186.000000, 26.539760
1187.000000, 26.664140
1188.000000, 26.811970
1189.000000, 26.972970
1190.000000, 27.148150
1191.000000, 27.320840
1192.000000, 27.517530
1193.000000, 27.707040
1194.000000, 27.887510
1195.000000, 28.072630
1196.000000, 28.257540
1197.000000, 28.426210
1198.000000, 28.590560
1199.000000, 28.747210
1200.000000, 28.833310
1201.000000, 28.983340
1202.000000, 29.114810
1203.000000, 29.225990
1204.000000, 29.367270
1205.000000, 29.440490
1206.000000, 29.528320
1207.000000, 29.613540
1208.000000, 29.693390
1209.000000, 29.763830
1210.000000, 29.821790
1211.000000, 29.863160
1212.000000, 29.975130
1213.000000, 30.022340
1214.000000, 30.082250
1215.000000, 30.147030
1216.000000, 30.210180
1217.000000, 30.281270
1218.000000, 30.358990
1219.000000, 30.452500
1220.000000, 30.565890
1221.000000, 30.654860
1222.000000, 30.768620
1223.000000, 30.888130
1224.000000, 31.044420
1225.000000, 31.207940
1226.000000, 31.385670
1227.000000, 31.576420
1228.000000, 31.776930
1229.000000, 31.996520
1230.000000, 32.247870
1231.000000, 32.525210
1232.000000, 32.828780
1233.000000, 33.142830
1234.000000, 33.470490
1235.000000, 33.830080
1236.000000, 34.207400
1237.000000, 34.623920
1238.000000, 35.065130
1239.000000, 35.531710
1240.000000, 36.033460
1241.000000, 36.526260
1242.000000, 37.090560
1243.000000, 37.660120
1244.000000, 38.247270
1245.000000, 38.881500
1246.000000, 39.553760
1247.000000, 40.216310
1248.000000, 40.915410
1249.000000, 41.656280
1250.000000, 42.416250
1251.000000, 43.183980
1252.000000, 43.994490
1253.000000, 44.822150
1254.000000, 45.634120
1255.000000, 46.507050
1256.000000, 47.394520
1257.000000, 48.262570
1258.000000, 49.137230
1259.000000, 50.069700
1260.000000, 50.960020
1261.000000, 51.900750
1262.000000, 52.847220
1263.000000, 53.679490
1264.000000, 54.682440
1265.000000, 55.620580
1266.000000, 56.478220
1267.000000, 57.386750
1268.000000, 58.291840
1269.000000, 59.162270
1270.000000, 60.024630
1271.000000, 60.902690
1272.000000, 61.708900
1273.000000, 62.515390
1274.000000, 63.318550
1275.000000, 64.101350
1276.000000, 64.842870
1277.000000, 65.541320
1278.000000, 66.253110
1279.000000, 66.904470
1280.000000, 67.579400
1281.000000, 68.221630
1282.000000, 68.803270
1283.000000, 69.379430
1284.000000, 69.923820
1285.000000, 70.441560
1286.000000, 70.937790
1287.000000, 71.436420
1288.000000, 71.868060
1289.000000, 72.276080
1290.000000, 72.685650
1291.000000, 73.050310
1292.000000, 73.397860
1293.000000, 73.742490
1294.000000, 74.052180
1295.000000, 74.313550
1296.000000, 74.590500
1297.000000, 74.826930
1298.000000, 75.040100
1299.000000, 75.237260
1300.000000, 75.423900
1301.000000, 75.571580
1302.000000, 75.711030
1303.000000, 75.831850
1304.000000, 75.918790
1305.000000, 76.009570
1306.000000, 76.072800
1307.000000, 76.120300
1308.000000, 76.149000
1309.000000, 76.148570
1310.000000, 76.152210
1311.000000, 76.121870
1312.000000, 76.072160
1313.000000, 76.032350
1314.000000, 75.962400
1315.000000, 75.870230
1316.000000, 75.757990
1317.000000, 75.635320
1318.000000, 75.498910
1319.000000, 75.327410
1320.000000, 75.159140
1321.000000, 74.968550
1322.000000, 74.751230
1323.000000, 74.546290
1324.000000, 74.303160
1325.000000, 74.038990
1326.000000, 73.775850
1327.000000, 73.490840
1328.000000, 73.178200
1329.000000, 72.869550
1330.000000, 72.541020
1331.000000, 72.183460
1332.000000, 71.807550
1333.000000, 71.433200
1334.000000, 71.036780
1335.000000, 70.625800
1336.000000, 70.207660
1337.000000, 69.750620
1338.000000, 69.281400
1339.000000, 68.829300
1340.000000, 68.340820
1341.000000, 67.836910
1342.000000, 67.340040
1343.000000, 66.793910
1344.000000, 66.256630
1345.000000, 65.720360
1346.000000, 65.149010
1347.000000, 64.569220
1348.000000, 63.994510
1349.000000, 63.415940
1350.000000, 62.803210
1351.000000, 62.201550
1352.000000, 61.587650
1353.000000, 60.950000
1354.000000, 60.309810
1355.000000, 59.674330
1356.000000, 59.006390
1357.000000, 58.318630
1358.000000, 57.689920
1359.000000, 57.007900
1360.000000, 56.293380
1361.000000, 55.622290
1362.000000, 54.891890
1363.000000, 54.157280
1364.000000, 53.460290
1365.000000, 52.759110
1366.000000, 52.033720
1367.000000, 51.330140
1368.000000, 50.605520
1369.000000, 49.860410
1370.000000, 49.144250
1371.000000, 48.441290
1372.000000, 47.712900
1373.000000, 46.995640
1374.000000, 46.331150
1375.000000, 45.602130
1376.000000, 44.928550
1377.000000, 44.254450
1378.000000, 43.553800
1379.000000, 42.841350
1380.000000, 42.133650
1381.000000, 41.398050
1382.000000, 40.649340
1383.000000, 39.954450
1384.000000, 39.259490
1385.000000, 38.570080
1386.000000, 37.950360
1387.000000, 37.330490
1388.000000, 36.704460
1389.000000, 36.136750
1390.000000, 35.564410
1391.000000, 34.994260
1392.000000, 34.427890
1393.000000, 33.885360
1394.000000, 33.335430
1395.000000, 32.817100
1396.000000, 32.316980
1397.000000, 31.828600
1398.000000, 31.369270
1399.000000, 30.939210
1400.000000, 30.518440
1401.000000, 30.105420
1402.000000, 29.736780
1403.000000, 29.383610
1404.000000, 29.041550
1405.000000, 28.732590
1406.000000, 28.422050
1407.000000, 28.148720
1408.000000, 27.885050
1409.000000, 27.633420
1410.000000, 27.413790
1411.000000, 27.211350
1412.000000, 27.022720
1413.000000, 26.852140
1414.000000, 26.698320
1415.000000, 26.544790
1416.000000, 26.416320
1417.000000, 26.302290
1418.000000, 26.191510
1419.000000, 26.092910
1420.000000, 26.014640
1421.000000, 25.943460
1422.000000, 25.879900
1423.000000, 25.829740
1424.000000, 25.787940
1425.000000, 25.757500
1426.000000, 25.735430
1427.000000, 25.704540
1428.000000, 25.712460
1429.000000, 25.720040
1430.000000, 25.734250
1431.000000, 25.755430
1432.000000, 25.788290
1433.000000, 25.834220
1434.000000, 25.882030
1435.000000, 25.949130
1436.000000, 26.025790
1437.000000, 26.107080
1438.000000, 26.207920
1439.000000, 26.325530
1440.000000, 26.444950
1441.000000, 26.585270
1442.000000, 26.742860
1443.000000, 26.903980
1444.000000, 27.094330
1445.000000, 27.303150
1446.000000, 27.514250
1447.000000, 27.749670
1448.000000, 28.002440
1449.000000, 28.272910
1450.000000, 28.558030
1451.000000, 28.876140
1452.000000, 29.199720
1453.000000, 29.533830
1454.000000, 29.901520
1455.000000, 30.282430
1456.000000, 30.669090
1457.000000, 31.090460
1458.000000, 31.526790
1459.000000, 31.969510
1460.000000, 32.429210
1461.000000, 32.921090
1462.000000, 33.383120
1463.000000, 33.914630
1464.000000, 34.436800
1465.000000, 34.957690
1466.000000, 35.486090
1467.000000, 36.046600
1468.000000, 36.596710
1469.000000, 37.147260
1470.000000, 37.734880
1471.000000, 38.287630
