# Wavelength (um),Conductivity
6.678616804763654713e+00, 9.770224488800000051e-01
6.678775420078777891e+00, 9.760042354900000383e-01
6.678934042928220904e+00, 9.748381344500000045e-01
6.679092673312519324e+00, 9.735062708199999637e-01
6.679251311232211386e+00, 9.719869254199999808e-01
6.679409956687833549e+00, 9.702537191900000302e-01
6.679568609679922275e+00, 9.682746673600000076e-01
6.679727270209015799e+00, 9.660106602000000375e-01
6.679885938275649693e+00, 9.634140427799999795e-01
6.680044613880362192e+00, 9.604253964600000248e-01
6.680203297023688869e+00, 9.569713614200000551e-01
6.680361987706169735e+00, 9.529599761899999466e-01
6.680520685928340363e+00, 9.482750097100000053e-01
6.680679391690738100e+00, 9.427681541600000381e-01
6.680838104993900295e+00, 9.362481472300000496e-01
6.680996825838365183e+00, 9.284654542700000457e-01
6.681155554224670112e+00, 9.190905280300000202e-01
6.681314290153350655e+00, 9.076824429800000038e-01
6.681473033624946822e+00, 8.936429170599999861e-01
6.681631784639995963e+00, 8.761498822200000092e-01
6.681790543199035426e+00, 8.540580306399999655e-01
6.681949309302602558e+00, 8.257574529700000276e-01
6.682108082951235595e+00, 7.889682039700000038e-01
6.682266864145472773e+00, 7.404791090500000283e-01
6.682425652885849665e+00, 6.759608267600000220e-01
6.682584449172907171e+00, 5.901864000900000073e-01
6.682743253007182638e+00, 4.786735307600000211e-01
6.682902064389213415e+00, 3.437579423700000136e-01
6.683060883319537737e+00, 2.069537157399999883e-01
6.683219709798694730e+00, 1.100705334200000052e-01
6.683378543827220852e+00, 7.796553758999999473e-02
6.683537385405655229e+00, 1.089605306900000015e-01
6.683696234534536096e+00, 2.048532673800000092e-01
6.683855091214403465e+00, 3.414595158600000069e-01
6.684013955445793798e+00, 4.769069786299999780e-01
6.684172827229245328e+00, 5.891497717300000492e-01
6.684331706565298070e+00, 6.754452208100000243e-01
6.684490593454489371e+00, 7.402537828699999878e-01
6.684649487897358355e+00, 7.889221141200000176e-01
6.684808389894444147e+00, 8.258300314600000025e-01
6.684967299446284983e+00, 8.542229717399999478e-01
6.685126216553419098e+00, 8.764258493900000113e-01
6.685285141216386506e+00, 8.940484093699999635e-01
6.685444073435725443e+00, 9.081908225400000534e-01
6.685603013211975032e+00, 9.196390986400000411e-01
6.685761960545673510e+00, 9.289697832600000149e-01
6.685920915437360890e+00, 9.366168783899999628e-01
6.686079877887576295e+00, 9.429488320600000195e-01
6.686238847896858850e+00, 9.483668806699999676e-01
6.686397825465746791e+00, 9.531724279800000144e-01
6.686556810594780131e+00, 9.572296487000000464e-01
6.686715803284497994e+00, 9.602049486499999453e-01
6.686874803535438616e+00, 9.639770342400000303e-01
6.687033811348143786e+00, 9.673414144099999890e-01
6.687192826723150851e+00, 9.700627436600000042e-01
6.687351849661000713e+00, 9.723911340899999978e-01
6.687510880162232496e+00, 9.744266994800000470e-01
6.687669918227385324e+00, 9.762199323900000447e-01
6.687828963857000097e+00, 9.778115518500000158e-01
6.687988017051613276e+00, 9.792332101499999775e-01
6.693957977969233752e+00, 9.946849660800000104e-01
6.701934524793871084e+00, 9.925006984199999938e-01
6.704570958581004270e+00, 9.792181926499999856e-01
6.704730809114376910e+00, 9.755253349500000448e-01
6.704890667270249516e+00, 9.695332568500000248e-01
6.705050533049170092e+00, 9.595575166800000000e-01
6.705210406451683980e+00, 9.508030861899999797e-01
6.705370287478334745e+00, 9.542343659099999931e-01
6.705530176129668618e+00, 9.578618006500000392e-01
6.705690072406230939e+00, 9.570010927800000067e-01
6.705849976308567939e+00, 9.530823248699999972e-01
6.706009887837223182e+00, 9.467976601699999994e-01
6.706169806992744675e+00, 9.380330021899999648e-01
6.706329733775676871e+00, 9.261511848400000302e-01
6.706489668186565112e+00, 9.100035108599999756e-01
6.706649610225956515e+00, 8.877293195200000042e-01
6.706809559894395534e+00, 8.563875090900000542e-01
6.706969517192428398e+00, 8.114615091400000368e-01
6.707129482120599562e+00, 7.466702864900000014e-01
6.707289454679458807e+00, 6.561419118500000369e-01
6.707449434869548810e+00, 5.448746822300000181e-01
6.707609422691417578e+00, 4.497418943400000035e-01
6.707769418145609563e+00, 4.317145920800000147e-01
6.707929421232672773e+00, 5.050403353300000342e-01
6.708089431953151660e+00, 6.163181550199999803e-01
6.708249450307591566e+00, 7.152818305700000545e-01
6.708409476296542273e+00, 7.879584186700000492e-01
6.708569509920548235e+00, 8.382598595200000391e-01
6.708729551180156570e+00, 8.728456454599999859e-01
6.708889600075912618e+00, 8.968968922500000218e-01
6.709049656608363499e+00, 9.138632830399999740e-01
6.709209720778056329e+00, 9.259504914699999700e-01
6.709369792585535563e+00, 9.345633128400000489e-01
6.709529872031350983e+00, 9.405961715099999676e-01
6.709689959116047042e+00, 9.446133667899999642e-01
6.709850053840172635e+00, 9.469548023699999595e-01
6.710010156204272214e+00, 9.477943257299999980e-01
6.710170266208894674e+00, 9.471660581999999939e-01
6.710330383854586245e+00, 9.449649298400000230e-01
6.710490509141892268e+00, 9.409204452299999577e-01
6.710650642071362526e+00, 9.345368684599999476e-01
6.710810782643542360e+00, 9.249951563199999560e-01
6.710970930858980665e+00, 9.110597263899999909e-01
6.711131086718222782e+00, 8.911361972400000386e-01
6.711291250221816718e+00, 8.629585997099999961e-01
6.711451421370310477e+00, 8.212032200200000132e-01
6.711611600164248514e+00, 7.563118910399999617e-01
6.711771786604182388e+00, 6.584960290700000440e-01
6.711931980690657440e+00, 5.350639655000000161e-01
6.712092182424221676e+00, 4.474455694899999725e-01
6.712252391805422214e+00, 4.753946355900000031e-01
6.712412608834806171e+00, 5.908305520200000105e-01
6.712572833512923332e+00, 7.073399607100000486e-01
6.712733065840318147e+00, 7.909971496300000071e-01
6.712893305817541290e+00, 8.455834115899999448e-01
6.713053553445139876e+00, 8.808376111000000286e-01
6.713213808723661913e+00, 9.037614667700000215e-01
6.713374071653654518e+00, 9.185712946699999826e-01
6.713534342235665697e+00, 9.275962771900000403e-01
6.713694620470244345e+00, 9.319125337300000478e-01
6.713854906357937580e+00, 9.316109136100000354e-01
6.714015199899295183e+00, 9.258171687699999763e-01
6.714175501094863385e+00, 9.129214276699999520e-01
6.714335809945191968e+00, 8.931485751600000134e-01
6.714496126450828939e+00, 8.767975009399999742e-01
6.714656450612322303e+00, 8.808371101899999944e-01
6.714816782430220066e+00, 8.983291391300000095e-01
6.714977121905071122e+00, 9.108632298800000138e-01
6.715137469037424367e+00, 9.112365104399999804e-01
6.715297823827827806e+00, 8.958829479500000081e-01
6.715458186276831221e+00, 8.585912939199999983e-01
6.715618556384981730e+00, 8.039677191299999803e-01
6.715778934152829116e+00, 7.910370984500000313e-01
6.715939319580921385e+00, 8.451909636700000172e-01
6.716099712669806543e+00, 8.987571784100000238e-01
6.716260113420036149e+00, 9.312027725799999489e-01
6.716420521832158208e+00, 9.498240325900000336e-01
6.716580937906720727e+00, 9.610498961000000229e-01
6.716741361644272601e+00, 9.682720114599999706e-01
6.716901793045364499e+00, 9.731544381900000262e-01
6.717062232110544429e+00, 9.765844202300000276e-01
6.717222678840360395e+00, 9.790687105099999954e-01
6.720312773033707998e+00, 9.789763709300000061e-01
6.720473375090680435e+00, 9.773502491000000125e-01
6.720633984823974671e+00, 9.754123359099999835e-01
6.720794602234139603e+00, 9.730558081100000312e-01
6.720955227321725900e+00, 9.701782913199999969e-01
6.721115860087284233e+00, 9.666483834800000396e-01
6.721276500531364384e+00, 9.622913067399999631e-01
6.721437148654517024e+00, 9.568684717400000039e-01
6.721597804457292824e+00, 9.500648842900000224e-01
6.721758467940243342e+00, 9.414558421399999988e-01
6.721919139103919250e+00, 9.303335991400000227e-01
6.722079817948870328e+00, 9.156046166100000328e-01
6.722240504475648137e+00, 8.956906961999999695e-01
6.722401198684802459e+00, 8.682448535300000270e-01
6.722561900576886629e+00, 8.297843770299999644e-01
6.722722610152448652e+00, 7.756191996000000310e-01
6.722883327412041865e+00, 7.010338549400000341e-01
6.723044052356216049e+00, 6.070519124500000085e-01
6.723204784985523652e+00, 5.145908271900000441e-01
6.723365525300515344e+00, 4.696333850400000176e-01
6.723526273301741796e+00, 5.036806754199999459e-01
6.723687028989755454e+00, 5.923901888799999460e-01
6.723847792365105214e+00, 6.882564526400000160e-01
6.724008563428346186e+00, 7.662180432799999830e-01
6.724169342180027265e+00, 8.232347546299999541e-01
6.724330128620700897e+00, 8.637534045600000487e-01
6.724490922750917754e+00, 8.926499665099999481e-01
6.724651724571231171e+00, 9.135885970599999517e-01
6.724812534082190929e+00, 9.290822100200000211e-01
6.724973351284349476e+00, 9.407576669099999567e-01
6.725134176178259260e+00, 9.497412298799999819e-01
6.725295008764471838e+00, 9.567998652700000495e-01
6.725455849043538770e+00, 9.624089340899999456e-01
6.725616697016012502e+00, 9.668842716600000164e-01
6.725777552682444593e+00, 9.704569323999999719e-01
6.725938416043386603e+00, 9.733030816800000151e-01
6.726099287099390978e+00, 9.756234358599999990e-01
6.726260165851011052e+00, 9.776734440900000100e-01
6.726421052298798386e+00, 9.795286556600000250e-01
6.727949857504713194e+00, 9.781342151599999868e-01
6.728110824795606959e+00, 9.726905657400000127e-01
6.728271799789022900e+00, 9.628481285000000112e-01
6.728432782485512575e+00, 9.451644909499999914e-01
6.728593772885630209e+00, 9.188097550599999552e-01
6.728754770989927358e+00, 9.046534513699999724e-01
6.728915776798956472e+00, 9.245770598600000501e-01
6.729076790313272660e+00, 9.509997695599999856e-01
6.729237811533429259e+00, 9.676742755999999668e-01
6.729398840459977826e+00, 9.771990870600000267e-01
6.730606803106207181e+00, 9.939083992399999623e-01
6.738670983405389059e+00, 9.976019943999999695e-01
6.746754510849704900e+00, 9.974271595200000506e-01
6.749912345638279909e+00, 9.767250953899999644e-01
6.750074365569285639e+00, 9.701153994100000233e-01
6.750236393278492564e+00, 9.602503098200000364e-01
6.750398428766461123e+00, 9.451208594900000204e-01
6.750560472033750870e+00, 9.215650782900000060e-01
6.750722523080922244e+00, 8.862506260800000479e-01
6.750884581908536575e+00, 8.430969139599999718e-01
6.751046648517152526e+00, 8.183140079899999808e-01
6.751208722907332316e+00, 8.382294982700000396e-01
6.751370805079634607e+00, 8.810550992700000306e-01
6.751532895034620729e+00, 9.179229019700000380e-01
6.751694992772850235e+00, 9.428841566000000229e-01
6.751857098294885340e+00, 9.589697980200000416e-01
6.752019211601286486e+00, 9.694773733299999474e-01
6.752181332692614113e+00, 9.765589479099999748e-01
6.757332728056516302e+00, 9.984825258499999689e-01
6.765461116746928738e+00, 9.965327653100000127e-01
6.770958842929801769e+00, 9.789027418400000347e-01
6.771121874817476183e+00, 9.762190141000000043e-01
6.771284914556338741e+00, 9.728906594599999735e-01
6.771447962146956101e+00, 9.686944407099999932e-01
6.771611017589896697e+00, 9.632985432599999731e-01
6.771774080885726299e+00, 9.562652129399999978e-01
6.771937152035013341e+00, 9.466232748099999705e-01
6.772100231038325369e+00, 9.330913362499999586e-01
6.772263317896229928e+00, 9.133313244199999792e-01
6.772426412609293678e+00, 8.832231604400000435e-01
6.772589515178084163e+00, 8.357344845499999897e-01
6.772752625603169818e+00, 7.616661418600000344e-01
6.772915743885116413e+00, 6.648529510399999731e-01
6.773078870024494158e+00, 6.039529607600000460e-01
6.773242004021869711e+00, 6.429131995100000330e-01
6.773405145877810618e+00, 7.220075388000000149e-01
6.773568295592885313e+00, 7.737762141899999779e-01
6.773731453167660455e+00, 7.873932338600000413e-01
6.773894618602705364e+00, 7.648078527099999580e-01
6.774057791898586700e+00, 7.026694133099999906e-01
6.774220973055874673e+00, 6.008708785299999855e-01
6.774384162075135940e+00, 5.033571553900000328e-01
6.774547358956938936e+00, 5.069184785900000545e-01
6.774710563701851207e+00, 6.135373104900000429e-01
6.774873776310442963e+00, 7.290430571499999512e-01
6.775036996783280863e+00, 8.113495295999999524e-01
6.775200225120932451e+00, 8.643060232300000534e-01
6.775363461323968828e+00, 8.984549430199999520e-01
6.775526705392957538e+00, 9.211876235499999455e-01
6.775689957328466129e+00, 9.368868454900000087e-01
6.775853217131064810e+00, 9.481055174300000443e-01
6.776016484801321127e+00, 9.563638858799999865e-01
6.776179760339803515e+00, 9.625964542399999546e-01
6.776343043747081296e+00, 9.673970904499999968e-01
6.776506335023723793e+00, 9.711543603200000208e-01
6.776669634170299439e+00, 9.741332031799999625e-01
6.776832941187377557e+00, 9.765347931400000236e-01
6.776996256075526581e+00, 9.785293665700000032e-01
6.779855541346786474e+00, 9.872207700099999705e-01
6.781735814307501720e+00, 9.799986729499999827e-01
6.781899365592649609e+00, 9.779676494400000308e-01
6.782062924766536050e+00, 9.749022125599999811e-01
6.782226491829729476e+00, 9.697590493500000131e-01
6.782390066782803650e+00, 9.604374083600000223e-01
6.782553649626327896e+00, 9.472435721699999922e-01
6.782717240360873312e+00, 9.462256433800000366e-01
6.782880838987011884e+00, 9.562731668799999696e-01
6.783044445505312936e+00, 9.620676190600000455e-01
6.783208059916348454e+00, 9.637626655200000059e-01
6.783371682220688648e+00, 9.632499550099999919e-01
6.783535312418906393e+00, 9.613953969899999841e-01
6.783698950511572789e+00, 9.585639023900000000e-01
6.783862596499258046e+00, 9.548803421099999467e-01
6.784026250382534151e+00, 9.502786988000000434e-01
6.784189912161973091e+00, 9.445687178999999656e-01
6.784353581838145075e+00, 9.374872988400000384e-01
6.784517259411621204e+00, 9.286650236800000346e-01
6.784680944882975240e+00, 9.175716567099999610e-01
6.784844638252777393e+00, 9.034365444899999931e-01
6.785008339521600540e+00, 8.851334212700000537e-01
6.785172048690014890e+00, 8.609916052599999592e-01
6.785335765758593318e+00, 8.285116826799999723e-01
6.785499490727906924e+00, 7.839436424800000358e-01
6.785663223598527694e+00, 7.217644962000000497e-01
6.785826964371028502e+00, 6.343448411000000009e-01
6.785990713045981337e+00, 5.137134803399999727e-01
6.786154469623958185e+00, 3.623733270400000261e-01
6.786318234105530145e+00, 2.168637064599999997e-01
6.786482006491270091e+00, 1.419103015200000040e-01
6.786645786781750900e+00, 1.677358023999999947e-01
6.786809574977542781e+00, 2.854024753800000203e-01
6.786973371079221273e+00, 4.410318451799999928e-01
6.787137175087356589e+00, 5.783474168800000204e-01
6.787300987002522490e+00, 6.809518545999999617e-01
6.787464806825290076e+00, 7.537388083999999600e-01
6.787628634556233109e+00, 8.051385679800000528e-01
6.787792470195923578e+00, 8.419042131399999684e-01
6.787956313744933468e+00, 8.686720499400000239e-01
6.788120165203837431e+00, 8.885007731499999784e-01
6.788284024573208342e+00, 9.034024861199999590e-01
6.788447891853616412e+00, 9.147198366400000058e-01
6.788611767045637180e+00, 9.233908017999999940e-01
6.788775650149842633e+00, 9.300773275400000539e-01
6.788939541166805647e+00, 9.351749970799999589e-01
6.789103440097099096e+00, 9.389803970200000238e-01
6.789267346941296744e+00, 9.417829279499999595e-01
6.789431261699972353e+00, 9.437237674699999745e-01
6.789595184373697911e+00, 9.448360630500000079e-01
6.789759114963047182e+00, 9.451706988700000478e-01
6.789923053468593928e+00, 9.447747964599999548e-01
6.790086999890911024e+00, 9.436667296799999827e-01
6.790250954230571345e+00, 9.418066582599999848e-01
6.790414916488149544e+00, 9.391085745899999671e-01
6.790578886664219382e+00, 9.354579294000000544e-01
6.790742864759354624e+00, 9.306966852700000459e-01
6.790906850774127257e+00, 9.247742154500000478e-01
6.791070844709112819e+00, 9.170452141699999560e-01
6.791234846564884187e+00, 9.072553371499999519e-01
6.791398856342015122e+00, 8.948124581699999913e-01
6.791562874041080278e+00, 8.788881788500000347e-01
6.791726899662653416e+00, 8.583175382300000100e-01
6.791890933207308301e+00, 8.314366226399999560e-01
6.792054974675619583e+00, 7.958389843500000005e-01
6.792219024068160138e+00, 7.481409964699999859e-01
6.792383081385505506e+00, 6.840495847799999973e-01
6.792547146628228560e+00, 5.981796608799999637e-01
6.792711219796905731e+00, 4.882523292000000015e-01
6.792875300892109891e+00, 3.624967343200000136e-01
6.793039389914414805e+00, 2.501729358399999992e-01
6.793203486864396901e+00, 1.918780130399999895e-01
6.793367591742629052e+00, 2.087895646600000099e-01
6.793531704549686800e+00, 2.951450383900000030e-01
6.793695825286143908e+00, 4.183448880899999778e-01
6.793859953952575914e+00, 5.392764485400000085e-01
6.794024090549557471e+00, 6.385854138700000071e-01
6.794188235077662341e+00, 7.140980198199999851e-01
6.794352387537467841e+00, 7.699605521000000286e-01
6.794516547929545958e+00, 8.109849224099999754e-01
6.794680716254473118e+00, 8.409641277599999576e-01
6.794844892512823975e+00, 8.624644545899999848e-01
6.795009076705174067e+00, 8.769039098799999987e-01
6.795173268832098934e+00, 8.845190569199999908e-01
6.795337468894173227e+00, 8.839647825299999928e-01
6.795501676891971599e+00, 8.715268386400000233e-01
6.795665892826069587e+00, 8.426272349400000250e-01
6.795830116697043621e+00, 8.106102864099999916e-01
6.795994348505467464e+00, 8.231469035299999737e-01
6.796158588251918431e+00, 8.693553824299999899e-01
6.796322835936970286e+00, 9.064277333200000397e-01
6.796487091561200344e+00, 9.293237681799999539e-01
6.796651355125183258e+00, 9.435595369599999449e-01
6.796815626629494567e+00, 9.529905649200000051e-01
6.796979906074709810e+00, 9.596548926100000321e-01
6.797144193461405415e+00, 9.646227517700000087e-01
6.797308488790156922e+00, 9.684882466299999937e-01
6.797472792061541647e+00, 9.716002397699999849e-01
6.797637103276133352e+00, 9.741640835699999501e-01
6.797801422434509355e+00, 9.763143587799999468e-01
6.797965749537246083e+00, 9.781416057599999769e-01
6.798130084584918187e+00, 9.797046615200000197e-01
6.804504192557833342e+00, 9.951895224300000287e-01
6.812746531581348464e+00, 9.958421862299999816e-01
6.821008862816476892e+00, 9.891630581400000510e-01
6.822622352952157243e+00, 9.783136631000000083e-01
6.822787882281145855e+00, 9.763242459300000009e-01
6.822953419642420414e+00, 9.740382344600000408e-01
6.823118965036564454e+00, 9.713869736600000415e-01
6.823284518464162396e+00, 9.683005650299999489e-01
6.823450079925799550e+00, 9.647765201100000354e-01
6.823615649422061225e+00, 9.607612933300000435e-01
6.823781226953531842e+00, 9.559956411600000203e-01
6.823946812520795824e+00, 9.502377139100000036e-01
6.824112406124439367e+00, 9.432270385100000043e-01
6.824278007765046006e+00, 9.345942447299999678e-01
6.824443617443201937e+00, 9.237836460799999649e-01
6.824609235159490694e+00, 9.099275204900000302e-01
6.824774860914500252e+00, 8.916008385999999453e-01
6.824940494708815031e+00, 8.669873166399999498e-01
6.825106136543018565e+00, 8.378605309900000186e-01
6.825271786417698827e+00, 8.056499635599999598e-01
6.825437444333439352e+00, 7.606346018299999789e-01
6.825603110290825448e+00, 6.970044222900000364e-01
6.825768784290443314e+00, 6.111004900700000020e-01
6.825934466332880035e+00, 5.030180790999999596e-01
6.826100156418720033e+00, 3.862559556299999808e-01
6.826265854548548617e+00, 2.954883939999999876e-01
6.826431560722951986e+00, 2.696335415200000196e-01
6.826597274942516336e+00, 3.207655695500000181e-01
6.826762997207826977e+00, 4.253878150400000058e-01
6.826928727519469220e+00, 5.423435648500000150e-01
6.827094465878031038e+00, 6.440428803300000116e-01
6.827260212284097740e+00, 7.231432813200000531e-01
6.827425966738255525e+00, 7.821946500899999988e-01
6.827591729241089702e+00, 8.259535417300000182e-01
6.827757499793187357e+00, 8.586245495000000005e-01
6.827923278395134687e+00, 8.833431662999999823e-01
6.828089065047517003e+00, 9.023125722999999487e-01
6.828254859750922279e+00, 9.170529892600000066e-01
6.828420662505936711e+00, 9.286863102200000331e-01
6.828586473313146499e+00, 9.382031509399999525e-01
6.828752292173138727e+00, 9.461489009100000347e-01
6.828918119086498706e+00, 9.527028413900000547e-01
6.829083954053814409e+00, 9.581196705700000260e-01
6.829249797075671147e+00, 9.626395807400000004e-01
6.829415648152657781e+00, 9.664428977600000303e-01
6.829581507285360509e+00, 9.697023266300000000e-01
6.829747374474365529e+00, 9.725478125700000032e-01
6.829913249720260815e+00, 9.750018070599999476e-01
6.830079133023632565e+00, 9.769759715800000466e-01
6.830245024385067865e+00, 9.788618033899999515e-01
6.837178187440679622e+00, 9.960665244899999937e-01
6.845499921348628725e+00, 9.937429040299999849e-01
6.850335815449761334e+00, 9.792936157999999613e-01
6.850502692285235895e+00, 9.770172418300000494e-01
6.850669577251276898e+00, 9.736302452999999746e-01
6.850836470348480312e+00, 9.701133288600000126e-01
6.851003371577438550e+00, 9.657738619300000327e-01
6.851170280938745805e+00, 9.611775992200000118e-01
6.851337198432998044e+00, 9.551889962399999767e-01
6.851504124060788570e+00, 9.474061244500000534e-01
6.851671057822711575e+00, 9.365138730600000017e-01
6.851837999719362138e+00, 9.209038400300000315e-01
6.852004949751335339e+00, 8.981944155400000129e-01
6.852171907919225369e+00, 8.647554239800000486e-01
6.852338874223627307e+00, 8.161474458999999904e-01
6.852505848665136234e+00, 7.519317329800000449e-01
6.852672831244345453e+00, 6.900813611899999644e-01
6.852839821961850930e+00, 6.725753290699999498e-01
6.853006820818247746e+00, 7.153114993500000462e-01
6.853173827814130981e+00, 7.811567461999999740e-01
6.853340842950095713e+00, 8.373087125699999467e-01
6.853507866226736134e+00, 8.768206136099999659e-01
6.853674897644649100e+00, 9.031235766799999842e-01
6.853841937204428802e+00, 9.205005338199999665e-01
6.854008984906671209e+00, 9.320137847899999661e-01
6.854176040751969623e+00, 9.396030012399999576e-01
6.854343104740921788e+00, 9.444601911900000202e-01
6.854510176874122784e+00, 9.473124660899999716e-01
6.854677257152168579e+00, 9.485967929799999920e-01
6.854844345575653364e+00, 9.485643807500000468e-01
6.855011442145173994e+00, 9.473153281999999731e-01
6.855178546861325550e+00, 9.448460665300000283e-01
6.855345659724703111e+00, 9.410506351799999836e-01
6.855512780735904421e+00, 9.357060120300000339e-01
6.855679909895524560e+00, 9.284398280900000300e-01
6.855847047204159495e+00, 9.186705443099999480e-01
6.856014192662404305e+00, 9.053278645000000235e-01
6.856181346270856736e+00, 8.873829998000000163e-01
6.856348508030110978e+00, 8.625111248300000311e-01
6.856515677940763887e+00, 8.273502431999999462e-01
6.856682856003413207e+00, 7.767580994799999639e-01
6.856850042218654018e+00, 7.036433339000000009e-01
6.857017236587083175e+00, 6.017022178800000010e-01
6.857184439109295759e+00, 4.784089724600000260e-01
6.857351649785890402e+00, 3.805514397699999996e-01
6.857518868617461294e+00, 3.725895495000000057e-01
6.857686095604606180e+00, 4.571977974099999953e-01
6.857853330747921916e+00, 5.773839416099999511e-01
6.858020574048006246e+00, 6.827086884999999938e-01
6.858187825505453361e+00, 7.597144871700000079e-01
6.858355085120862782e+00, 8.129234676100000057e-01
6.858522352894829588e+00, 8.494566014400000142e-01
6.858689628827950635e+00, 8.748074135900000270e-01
6.858856912920823667e+00, 8.926338521700000195e-01
6.859024205174045541e+00, 9.052850271200000298e-01
6.859191505588214000e+00, 9.142713441499999982e-01
6.859358814163925899e+00, 9.205722325399999795e-01
6.859526130901778096e+00, 9.248312815300000489e-01
6.859693455802367446e+00, 9.274735862999999858e-01
6.859860788866292580e+00, 9.287771185900000059e-01
6.860028130094149468e+00, 9.288842243899999573e-01
6.860195479486536740e+00, 9.279570432499999466e-01
6.860362837044052142e+00, 9.260015061699999883e-01
6.860530202767292529e+00, 9.230014302000000281e-01
6.860697576656855645e+00, 9.188884688399999723e-01
6.860864958713339234e+00, 9.135391376000000507e-01
6.861032348937341041e+00, 9.067630247700000368e-01
6.861199747329457921e+00, 8.982856044800000550e-01
6.861367153890289394e+00, 8.877199265199999800e-01
6.861534568620433205e+00, 8.745190415200000400e-01
6.861701991520487098e+00, 8.579019418600000169e-01
6.861869422591048817e+00, 8.367330203299999658e-01
6.862036861832716106e+00, 8.093234961699999896e-01
6.862204309246088485e+00, 7.731033958799999883e-01
6.862371764831761922e+00, 7.241291563999999736e-01
6.862539228590336826e+00, 6.566656624100000172e-01
6.862706700522411829e+00, 5.647889104200000121e-01
6.862874180628583787e+00, 4.538738040699999976e-01
6.863041668909451332e+00, 3.625323336099999794e-01
6.863209165365613984e+00, 3.172447325200000168e-01
6.863376669997669488e+00, 2.667802191499999975e-01
6.863544182806215588e+00, 1.830333067699999872e-01
6.863711703791853580e+00, 9.970951043900000421e-02
6.863879232955180321e+00, 5.611942207099999969e-02
6.864046770296795330e+00, 5.817726046800000134e-02
6.864214315817298129e+00, 1.088134296800000039e-01
6.864381869517285573e+00, 2.084861813599999947e-01
6.864549431397358070e+00, 3.263110757500000125e-01
6.864717001458113366e+00, 4.276554435700000156e-01
6.864884579700152756e+00, 4.952769445499999867e-01
6.865052166124074873e+00, 5.213793936599999679e-01
6.865219760730477461e+00, 4.967145714699999770e-01
6.865387363519960928e+00, 4.088461320499999774e-01
6.865554974493124796e+00, 2.726365381599999971e-01
6.865722593650567696e+00, 1.923150749900000012e-01
6.865890220992888260e+00, 2.652948619900000193e-01
6.866057856520688674e+00, 4.369485347400000053e-01
6.866225500234567569e+00, 5.916999242999999575e-01
6.866393152135122691e+00, 6.979154460800000015e-01
6.866560812222956223e+00, 7.676953706600000427e-01
6.866728480498666798e+00, 8.147149207399999593e-01
6.866896156962853937e+00, 8.476886085100000523e-01
6.867063841616116271e+00, 8.717200900699999533e-01
6.867231534459056874e+00, 8.898238335300000523e-01
6.867399235492273490e+00, 9.038390979099999445e-01
6.867566944716367416e+00, 9.149304555999999700e-01
6.867734662131938173e+00, 9.238609535099999714e-01
6.867902387739585279e+00, 9.311465202299999966e-01
6.868070121539910033e+00, 9.371484512700000158e-01
6.868237863533512844e+00, 9.421339645699999821e-01
6.868405613720991454e+00, 9.462973914700000266e-01
6.868573372102949826e+00, 9.497584982800000297e-01
6.868741138679986591e+00, 9.525933749399999595e-01
6.868908913452702159e+00, 9.548549106500000550e-01
6.869076696421698713e+00, 9.565685008300000014e-01
6.869244487587574000e+00, 9.577300631799999797e-01
6.869412286950931978e+00, 9.583051532799999883e-01
6.869580094512369506e+00, 9.582411166500000022e-01
6.869747910272491431e+00, 9.574748492000000333e-01
6.869915734231896387e+00, 9.558156344499999513e-01
6.870083566391185670e+00, 9.528366736800000236e-01
6.870251406750960577e+00, 9.478844716100000012e-01
6.870419255311822404e+00, 9.398865116200000314e-01
6.870587112074370673e+00, 9.268915937699999663e-01
6.870754977039207567e+00, 9.051566485499999981e-01
6.870922850206935273e+00, 8.673268793999999726e-01
6.871090731578154198e+00, 8.001848262499999809e-01
6.871258621153464752e+00, 6.937545836599999793e-01
6.871426518933470007e+00, 6.066793308000000273e-01
6.871594424918771260e+00, 6.571751348100000056e-01
6.871762339109968920e+00, 7.712431304500000362e-01
6.871930261507663396e+00, 8.526806465099999732e-01
6.872098192112459536e+00, 8.997540454000000354e-01
6.872266130924957750e+00, 9.271261959300000077e-01
6.872434077945759334e+00, 9.438975467500000383e-01
6.872602033175465586e+00, 9.546476087699999891e-01
6.872769996614680466e+00, 9.619931777600000400e-01
6.872937968264003494e+00, 9.671269649000000523e-01
6.873105948124036857e+00, 9.707745458200000011e-01
6.873273936195383627e+00, 9.733511247299999614e-01
6.873441932478646876e+00, 9.750884065599999539e-01
6.873609936974427015e+00, 9.760893000999999458e-01
6.873777949683327115e+00, 9.763110800900000052e-01
6.873945970605948474e+00, 9.755187693900000401e-01
6.874113999742895054e+00, 9.731694739599999755e-01
6.874282037094766373e+00, 9.680690873699999699e-01
6.874450082662168171e+00, 9.576183915799999502e-01
6.874618136445701744e+00, 9.374030305399999596e-01
6.874786198445970165e+00, 9.114020631300000508e-01
6.874954268663574730e+00, 9.146945892400000222e-01
6.875122347099118514e+00, 9.424646049699999528e-01
6.875290433753204589e+00, 9.623648102699999818e-01
6.875458528626435140e+00, 9.731259209200000537e-01
6.875626631719415016e+00, 9.790729088499999788e-01
6.879242837512937747e+00, 9.944503658400000168e-01
6.885812184060431385e+00, 9.762061249500000315e-01
6.885980793828949231e+00, 9.667739323799999784e-01
6.886149411855011948e+00, 9.506574203600000050e-01
